experiment,well_name,process,Gene,parent_plate,parent_well
SETD5_2_Clone_W,F6,miseq_no_template,SETD5,MiSeq_TT_FP_11,F6
SETD5_2_Clone_W,G6,miseq_no_template,SETD5,MiSeq_TT_FP_11,G6
SETD5_2_Clone_W,H6,miseq_no_template,SETD5,MiSeq_TT_FP_11,H6
SETD5_2_Clone_X,A1,miseq_no_template,SETD5,MiSeq_TT_FP_11,A1
SETD5_2_Clone_X,B1,miseq_no_template,SETD5,MiSeq_TT_FP_11,B1
SETD5_2_Clone_X,C1,miseq_no_template,SETD5,MiSeq_TT_FP_11,C1
SETD5_2_Clone_X,D1,miseq_no_template,SETD5,MiSeq_TT_FP_11,D1
SETD5_2_Clone_X,E1,miseq_no_template,SETD5,MiSeq_TT_FP_11,E1
SETD5_2_Clone_X,F1,miseq_no_template,SETD5,MiSeq_TT_FP_11,F1
SETD5_2_Clone_X,G1,miseq_no_template,SETD5,MiSeq_TT_FP_11,G1
SETD5_2_Clone_X,H1,miseq_no_template,SETD5,MiSeq_TT_FP_11,H1
SETD5_2_Clone_X,A2,miseq_no_template,SETD5,MiSeq_TT_FP_11,A2
SETD5_2_Clone_X,B2,miseq_no_template,SETD5,MiSeq_TT_FP_11,B2
SETD5_2_Clone_X,C2,miseq_no_template,SETD5,MiSeq_TT_FP_11,C2
SETD5_2_Clone_X,D2,miseq_no_template,SETD5,MiSeq_TT_FP_11,D2
SETD5_2_Clone_X,E2,miseq_no_template,SETD5,MiSeq_TT_FP_11,E2
SETD5_2_Clone_X,F2,miseq_no_template,SETD5,MiSeq_TT_FP_11,F2
SETD5_2_Clone_X,G2,miseq_no_template,SETD5,MiSeq_TT_FP_11,G2
SETD5_2_Clone_X,H2,miseq_no_template,SETD5,MiSeq_TT_FP_11,H2
SETD5_2_Clone_X,A3,miseq_no_template,SETD5,MiSeq_TT_FP_11,A3
SETD5_2_Clone_X,B3,miseq_no_template,SETD5,MiSeq_TT_FP_11,B3
SETD5_2_Clone_X,C3,miseq_no_template,SETD5,MiSeq_TT_FP_11,C3
SETD5_2_Clone_X,D3,miseq_no_template,SETD5,MiSeq_TT_FP_11,D3
SETD5_2_Clone_X,E3,miseq_no_template,SETD5,MiSeq_TT_FP_11,E3
SETD5_2_Clone_X,F3,miseq_no_template,SETD5,MiSeq_TT_FP_11,F3
SETD5_2_Clone_X,G3,miseq_no_template,SETD5,MiSeq_TT_FP_11,G3
SETD5_2_Clone_X,H3,miseq_no_template,SETD5,MiSeq_TT_FP_11,H3
SETD5_2_Clone_X,A4,miseq_no_template,SETD5,MiSeq_TT_FP_11,A4
SETD5_2_Clone_X,B4,miseq_no_template,SETD5,MiSeq_TT_FP_11,B4
SETD5_2_Clone_X,C4,miseq_no_template,SETD5,MiSeq_TT_FP_11,C4
SETD5_2_Clone_X,D4,miseq_no_template,SETD5,MiSeq_TT_FP_11,D4
SETD5_2_Clone_X,E4,miseq_no_template,SETD5,MiSeq_TT_FP_11,E4
SETD5_2_Clone_X,F4,miseq_no_template,SETD5,MiSeq_TT_FP_11,F4
SETD5_2_Clone_X,G4,miseq_no_template,SETD5,MiSeq_TT_FP_11,G4
SETD5_2_Clone_X,H4,miseq_no_template,SETD5,MiSeq_TT_FP_11,H4
SETD5_2_Clone_X,A5,miseq_no_template,SETD5,MiSeq_TT_FP_11,A5
SETD5_2_Clone_X,B5,miseq_no_template,SETD5,MiSeq_TT_FP_11,B5
SETD5_2_Clone_X,C5,miseq_no_template,SETD5,MiSeq_TT_FP_11,C5
SETD5_2_Clone_X,D5,miseq_no_template,SETD5,MiSeq_TT_FP_11,D5
SETD5_2_Clone_X,E5,miseq_no_template,SETD5,MiSeq_TT_FP_11,E5
SETD5_2_Clone_X,F5,miseq_no_template,SETD5,MiSeq_TT_FP_11,F5
SETD5_2_Clone_X,G5,miseq_no_template,SETD5,MiSeq_TT_FP_11,G5
SETD5_2_Clone_X,H5,miseq_no_template,SETD5,MiSeq_TT_FP_11,H5
SETD5_2_Clone_X,A6,miseq_no_template,SETD5,MiSeq_TT_FP_11,A6
SETD5_2_Clone_X,B6,miseq_no_template,SETD5,MiSeq_TT_FP_11,B6
SETD5_2_Clone_X,C6,miseq_no_template,SETD5,MiSeq_TT_FP_11,C6
SETD5_2_Clone_X,D6,miseq_no_template,SETD5,MiSeq_TT_FP_11,D6
SETD5_2_Clone_X,E6,miseq_no_template,SETD5,MiSeq_TT_FP_11,E6
SETD5_2_Clone_X,F6,miseq_no_template,SETD5,MiSeq_TT_FP_11,F6
SETD5_2_Clone_X,G6,miseq_no_template,SETD5,MiSeq_TT_FP_11,G6
SETD5_2_Clone_X,H6,miseq_no_template,SETD5,MiSeq_TT_FP_11,H6
ZMYND11_1_A,A1,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,A1
ZMYND11_1_A,B1,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,B1
ZMYND11_1_A,C1,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,C1
ZMYND11_1_A,D1,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,D1
ZMYND11_1_A,E1,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,E1
ZMYND11_1_A,F1,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,F1
ZMYND11_1_A,G1,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,G1
ZMYND11_1_A,H1,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,H1
ZMYND11_1_A,A2,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,A2
ZMYND11_1_A,B2,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,B2
ZMYND11_1_A,C2,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,C2
ZMYND11_1_A,D2,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,D2
ZMYND11_1_A,E2,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,E2
ZMYND11_1_A,F2,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,F2
ZMYND11_1_A,G2,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,G2
ZMYND11_1_A,H2,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,H2
ZMYND11_1_A,A3,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,A3
ZMYND11_1_A,B3,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,B3
ZMYND11_1_A,C3,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,C3
ZMYND11_1_A,D3,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,D3
ZMYND11_1_A,E3,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,E3
ZMYND11_1_A,F3,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,F3
ZMYND11_1_A,G3,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,G3
ZMYND11_1_A,H3,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,H3
ZMYND11_1_A,A4,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,A4
ZMYND11_1_A,B4,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,B4
ZMYND11_1_A,C4,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,C4
ZMYND11_1_A,D4,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,D4
ZMYND11_1_A,E4,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,E4
ZMYND11_1_A,F4,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,F4
ZMYND11_1_A,G4,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,G4
ZMYND11_1_A,H4,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,H4
ZMYND11_1_A,A5,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,A5
ZMYND11_1_A,B5,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,B5
ZMYND11_1_A,C5,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,C5
ZMYND11_1_A,D5,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,D5
ZMYND11_1_A,E5,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,E5
ZMYND11_1_A,F5,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,F5
ZMYND11_1_A,G5,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,G5
ZMYND11_1_A,H5,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,H5
ZMYND11_1_A,A6,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,A6
ZMYND11_1_A,B6,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,B6
ZMYND11_1_A,C6,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,C6
ZMYND11_1_A,D6,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,D6
ZMYND11_1_A,E6,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,E6
ZMYND11_1_A,F6,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,F6
ZMYND11_1_A,G6,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,G6
ZMYND11_1_A,H6,miseq_no_template,ZMYND11_1,MiSeq_TT_FP_1,H6
